Shop Name,latitude,longitude,Retailer Subtype,YTD Retailing Value,country,Opportunity
mummy mariam,8.4834659,4.5649911,Secondary,96.60687,Nigeria,Low Performer
EMMIGOLD Ventures Baboko,8.4834728,4.5374216,Secondary,0.0,Nigeria,Dead Whitespace
ABUCHI COSMETICS,8.4836969,4.5631665,Secondary,231.67968,Nigeria,Low Performer
comfort kitchen store,8.4837511,4.5650143,Secondary,148.58816,Nigeria,Low Performer
OBI COSMETICS OJA TUNTUN,8.4838129,4.5632447,Secondary,12.34212,Nigeria,Underperforming
Yah Lateef stores,8.4838828,4.5651829,Secondary,144.34962,Nigeria,Low Performer
GOD IS ABLE STORE,8.4841431,4.5400271,Secondary,0.0,Nigeria,Dead Whitespace
JIMCARE COSMETICS AND STORES,8.4842247,4.6050918,Secondary,0.0,Nigeria,Dead Whitespace
E-upps cosmetics,8.4842869,4.605218,Secondary,550.23502,Nigeria,Active
ASTRA KAY STORES TANKE,8.4843414,4.5910107,Secondary,0.0,Nigeria,Dead Whitespace
Hope of glory stores,8.4846125,4.5645055,Secondary,30.3894,Nigeria,Underperforming
Excel stores,8.484622,4.5651113,Secondary,181.37281,Nigeria,Low Performer
UCHE RANKS,8.4846348,4.6745362,Secondary,0.0,Nigeria,Dead Whitespace
Bisi Olu store,8.4846533,4.5651285,Secondary,238.62509,Nigeria,Low Performer
EMGOLD VENTURES STADIUM,8.4846775,4.6746501,Secondary,0.0,Nigeria,Dead Whitespace
ALHAJI BADMUS STORES,8.4847016,4.6742417,Secondary,167.0033,Nigeria,Low Performer
IYA ALAKE,8.4847058,4.6759717,Secondary,0.0,Nigeria,Dead Whitespace
IFY FABULOUS COSMETICS,8.4847075,4.6759707,Secondary,0.0,Nigeria,Dead Whitespace
olayemi stores,8.4847633,4.5999322,Secondary,173.31533,Nigeria,Low Performer
DON DALLAS COSMETICS,8.4847968,4.5091193,Secondary,0.0,Nigeria,Dead Whitespace
ASHRAK,8.4848337,4.6061018,Secondary,0.0,Nigeria,Dead Whitespace
Ratmed store,8.4848461,4.5972234,Secondary,131.53526,Nigeria,Low Performer
C.C stores,8.4848739,4.5974322,Secondary,229.3209,Nigeria,Low Performer
WALEX PHARMACY AND STORES,8.48503,4.5943374,Secondary,163.61848,Nigeria,Low Performer
NDOKA COSMETICS STORES,8.4852067,4.5906912,Secondary,0.0,Nigeria,Dead Whitespace
CHIZZY SUPERMARKET,8.4852799,4.5905856,Secondary,0.0,Nigeria,Dead Whitespace
VICTORY COSMETICS,8.4853784,4.6087067,Secondary,0.0,Nigeria,Dead Whitespace
STANDARD,8.4854536,4.608145,Secondary,0.0,Nigeria,Dead Whitespace
ROYAL RUBIES,8.4854661,4.6087722,Secondary,0.0,Nigeria,Dead Whitespace
PHARMA HEALTH AGBO OBA OJA TUNTUN JUNCTION,8.4854719,4.6087618,Secondary,0.0,Nigeria,Dead Whitespace
PECULIAR SUPERMARKET GERI ALIMI,8.4854765,4.6087614,Secondary,0.0,Nigeria,Dead Whitespace
EDINWO SUPERMARKET POST,8.4854869,4.6087868,Secondary,223.92324,Nigeria,Low Performer
ONE STEP PHARMACY,8.4855001,4.6088009,Secondary,0.0,Nigeria,Dead Whitespace
EKUNDAYO PHARMACY TAIWO,8.4855101,4.6088322,Secondary,0.0,Nigeria,Dead Whitespace
PERFECT,8.4855454,4.6087355,Secondary,0.0,Nigeria,Dead Whitespace
3JEWS SUPERMARKET,8.4855476,4.607896,Secondary,0.0,Nigeria,Dead Whitespace
BETTY PHARMACY,8.4855534,4.6088529,Secondary,0.0,Nigeria,Dead Whitespace
ELDER COSMETICS,8.4855566,4.608735,Secondary,0.0,Nigeria,Dead Whitespace
JOSH COSMETICS AND STORES,8.4855655,4.6070496,Secondary,100.78005,Nigeria,Low Performer
CENTRAL PLACE BABY &KIDS,8.4855753,4.6088044,Secondary,0.0,Nigeria,Dead Whitespace
ALOPEL PHARMACY AND STORE,8.4856758,4.6068549,Secondary,0.0,Nigeria,Dead Whitespace
MBA MINI MART,8.4857099,4.6066803,Secondary,0.0,Nigeria,Dead Whitespace
MUMMY MARIAM COSMETICS,8.4857325,4.6069501,Secondary,0.0,Nigeria,Dead Whitespace
PMD Activity Customer,8.485771,4.5486821,Secondary,0.0,Nigeria,Dead Whitespace
"MUMMY MIKE COSMETICS, OJA OBA",8.4861229,4.6071959,Secondary,0.0,Nigeria,Dead Whitespace
SOLAM STORE,8.4862901,4.6075364,Secondary,0.0,Nigeria,Dead Whitespace
ZAYAB PHARMACY,8.4863839,4.6073959,Secondary,0.0,Nigeria,Dead Whitespace
WALEX,8.486457,4.5804465,Secondary,0.0,Nigeria,Dead Whitespace
MUMMY ISREAL STORES,8.4864878,4.591244,Secondary,0.0,Nigeria,Dead Whitespace
LUCKY CHOICE COSMETICS,8.486536,4.6076139,Secondary,0.0,Nigeria,Dead Whitespace
MUMMY RASHEED COSMETICS,8.48664,4.6099022,Secondary,0.0,Nigeria,Dead Whitespace
MEGA COSMETICS,8.4867105,4.6103687,Secondary,0.0,Nigeria,Dead Whitespace
OLA MATH NIC,8.4867755,4.5393996,Secondary,0.0,Nigeria,Dead Whitespace
A.S PHARMACY AND STORES TAIWO,8.4871432,4.6080787,Secondary,0.0,Nigeria,Dead Whitespace
COBBY PHARMACY,8.4873639,4.5569844,Secondary,942.413052,Nigeria,High Performer
SABO VENTURES AGBABIAKA,8.4874272,4.539159,Secondary,0.0,Nigeria,Dead Whitespace
Anu -oluwa stores,8.4874364,4.5392441,Secondary,527.96247,Nigeria,Active
God pass dem,8.4874528,4.5388706,Secondary,37.5129,Nigeria,Underperforming
MUMMY LEKAN COSMETICS,8.4875249,4.6123072,Secondary,0.0,Nigeria,Dead Whitespace
YINOLUWA STORES,8.4875342,4.6087151,Secondary,0.0,Nigeria,Dead Whitespace
FAVOUR MEDICINE STORES,8.4875465,4.6106171,Secondary,0.0,Nigeria,Dead Whitespace
Bethlehem store,8.4876154,4.5388577,Secondary,131.15532,Nigeria,Low Performer
MIDE MIN MART,8.4876187,4.608881,Secondary,0.0,Nigeria,Dead Whitespace
IYA IBEJI ILALA COSMETICS,8.4876833,4.5631331,Secondary,0.0,Nigeria,Dead Whitespace
IYA AYO STORE OJOMUN CLOSE,8.487841,4.6109789,Secondary,86.28564,Nigeria,Low Performer
METHDOLA STORES,8.4878417,4.5624116,Secondary,0.0,Nigeria,Dead Whitespace
TINMARS PHARMACY OKO ERIN,8.4878494,4.5632977,Secondary,0.0,Nigeria,Dead Whitespace
MAMTEX STORES TAIWO ISALE,8.4879007,4.5632608,Secondary,0.0,Nigeria,Dead Whitespace
EUPs COSMETICS AND STORES,8.4879121,4.5385844,Secondary,221.8524,Nigeria,Low Performer
PECLIAR PLUS,8.4879379,4.6090943,Secondary,0.0,Nigeria,Dead Whitespace
TRUEMEDIX PHARMACY AND STORES GRA,8.4880399,4.6091323,Secondary,0.0,Nigeria,Dead Whitespace
Ason store,8.4880676,4.5626419,Secondary,225.2112,Nigeria,Low Performer
FESTUS PMS,8.4882717,8.520885,Secondary,430.977876,Nigeria,Low Performer
AJIO PHARMACY,8.4883182,8.5210816,Secondary,714.8073975,Nigeria,High Performer
ALAHAJA SHKIRAT,8.4885001,4.6090466,Secondary,0.0,Nigeria,Dead Whitespace
Dare store,8.4886809,4.5349232,Secondary,211.31928,Nigeria,Low Performer
DONS PHARMACY,8.4886921,8.5248166,Secondary,0.0,Nigeria,Dead Whitespace
chimex cosmetics,8.4887488,4.5347102,Secondary,174.30903,Nigeria,Low Performer
iya ada store,8.4888344,4.5345489,Secondary,71.53074,Nigeria,Low Performer
EMEKA PMS,8.4888867,8.5224558,Secondary,227.73765,Nigeria,Low Performer
DIVINE MERCY,8.4889211,4.535099,Secondary,0.0,Nigeria,Dead Whitespace
Mr Rhaff stores,8.4889279,4.535032,Secondary,245.74755,Nigeria,Low Performer
iya Tunde store,8.4889338,4.5346853,Secondary,11.66232,Nigeria,Underperforming
NONSO COEMTICS STORES 2 BABOKO,8.4889424,4.6101433,Secondary,0.0,Nigeria,Dead Whitespace
TWIN,8.4889551,4.5351367,Secondary,0.0,Nigeria,Dead Whitespace
Kcee store,8.4889668,4.5344531,Secondary,131.342,Nigeria,Low Performer
Grobin cosmetics,8.4889782,4.5351776,Secondary,171.95986,Nigeria,Low Performer
MUMMY AISHAT,8.4890013,4.5345593,Secondary,40.659,Nigeria,Underperforming
iya Janet stores,8.4890073,4.5349214,Secondary,125.3499,Nigeria,Low Performer
NONSO,8.4890135,4.5342379,Secondary,0.0,Nigeria,Dead Whitespace
IYA MARIAM,8.4890507,4.5353254,Secondary,22.14228,Nigeria,Underperforming
mummy mariam,8.4890545,4.5342436,Secondary,143.64447,Nigeria,Low Performer
BALIKIS YUSUF,8.4890551,4.6107401,Secondary,0.0,Nigeria,Dead Whitespace
CHINEDU COSMETICS,8.4890879,4.5339085,Secondary,129.50787,Nigeria,Low Performer
Alhaji Alabere store,8.4890908,4.5345896,Secondary,254.20263,Nigeria,Low Performer
OLA-OLUWA,8.4891308,4.6103694,Secondary,0.0,Nigeria,Dead Whitespace
BIORAJ STORES GAMBARI,8.4891363,4.6103719,Secondary,0.0,Nigeria,Dead Whitespace
Divine gift store,8.4891567,4.5334517,Secondary,85.35498,Nigeria,Low Performer
FATTY,8.4892312,4.5199802,Secondary,487.7132505,Nigeria,Low Performer
uba store,8.4892476,4.5340139,Secondary,232.31394,Nigeria,Low Performer
ifeanyi cosmetics,8.4893333,4.5348617,Secondary,103.7052,Nigeria,Low Performer
JC SUPERMAKET MURITALA,8.4893333,4.6128363,Secondary,0.0,Nigeria,Dead Whitespace
iya Rashida,8.4893474,4.5339381,Secondary,68.7315,Nigeria,Low Performer
Raylove cosmetics,8.4893609,4.533831,Secondary,268.81462,Nigeria,Low Performer
ABUCHI COSMETICS,8.4893833,4.5343006,Secondary,347.73636,Nigeria,Low Performer
Iya Ede store,8.4893835,4.5342881,Secondary,30.31032,Nigeria,Underperforming
onyedika cosmetics store,8.4894176,4.5343427,Secondary,249.75506,Nigeria,Low Performer
phibs,8.4895453,4.5329189,Secondary,209.9028,Nigeria,Low Performer
Alhaja rashidat,8.4895898,4.5340345,Secondary,207.47916,Nigeria,Low Performer
MUMMY ALEX COSMETICS,8.4895985,4.6107838,Secondary,0.0,Nigeria,Dead Whitespace
IFFY FABULOUS COSMETICS STORE,8.4896601,4.6115522,Secondary,0.0,Nigeria,Dead Whitespace
ZUBBY COSMETICS STORE,8.4898601,4.6115373,Secondary,0.0,Nigeria,Dead Whitespace
ACE SUPERMARKET OGBOMOSHO,8.4898658,4.6115341,Secondary,0.0,Nigeria,Dead Whitespace
DANCO COSMETICS,8.4898788,4.6115632,Secondary,0.0,Nigeria,Dead Whitespace
G-SMART COSMETICS STORE,8.4898934,4.611544,Secondary,0.0,Nigeria,Dead Whitespace
ANGEL,8.4899048,4.6114614,Secondary,0.0,Nigeria,Dead Whitespace
DANCO SUPERMARKET,8.4899132,4.6116013,Secondary,0.0,Nigeria,Dead Whitespace
A.ONE COSMETICS,8.4899292,4.6116362,Secondary,0.0,Nigeria,Dead Whitespace
ADEWOLE PHARMACY,8.4899425,4.5145901,Secondary,2964.1436895,Nigeria,High Performer
DANCO SUPERMARKET,8.4899486,4.6115553,Secondary,0.0,Nigeria,Dead Whitespace
1ST LADY COSMETICS,8.489949,4.6114427,Secondary,153.9855,Nigeria,Low Performer
IYA SEMIU,8.4899558,4.6115387,Secondary,0.0,Nigeria,Dead Whitespace
AJOKE COSMETICS STORE,8.4899564,4.6114655,Secondary,244.45906,Nigeria,Low Performer
RANKS COSMETICS 2,8.4899736,4.6115973,Secondary,0.0,Nigeria,Dead Whitespace
DIVINE COSMETICS AND STORE,8.4899747,4.6115666,Secondary,0.0,Nigeria,Dead Whitespace
NAZARETH STORES SOBI RD,8.4899756,4.6114764,Secondary,0.0,Nigeria,Dead Whitespace
ALVINS COSMETICS STORE,8.489986,4.6114673,Secondary,0.0,Nigeria,Dead Whitespace
ARA COSMETICS STORES,8.4899893,4.6117143,Secondary,0.0,Nigeria,Dead Whitespace
CHIDOM COSMETICS,8.4899897,4.611527,Secondary,0.0,Nigeria,Dead Whitespace
GOD'S TIME SUPERMARKET,8.4900037,4.6116518,Secondary,0.0,Nigeria,Dead Whitespace
DIAMOND COSMETICS,8.4900047,4.6116659,Secondary,0.0,Nigeria,Dead Whitespace
IYA AWAL,8.4900111,4.6116589,Secondary,0.0,Nigeria,Dead Whitespace
BAYKUL IKMAL,8.4900132,4.6116883,Secondary,0.0,Nigeria,Dead Whitespace
DADDY & MUMMY,8.4900149,4.6116434,Secondary,0.0,Nigeria,Dead Whitespace
IYA AYO,8.4900172,4.6116069,Secondary,0.0,Nigeria,Dead Whitespace
JOCKERVELLAS,8.4900204,4.5310094,Secondary,0.0,Nigeria,Dead Whitespace
AYOKUNU PHARMACY TAIWO ISALE JUNCTION,8.4900263,4.6114915,Secondary,0.0,Nigeria,Dead Whitespace
MUMMY AISHAT,8.4900279,4.6116171,Secondary,0.0,Nigeria,Dead Whitespace
IYA ALIMA,8.4900317,4.6115912,Secondary,0.0,Nigeria,Dead Whitespace
ST STEVEN,8.4900388,8.5170421,Secondary,0.0,Nigeria,Dead Whitespace
OROSENIWO COSMETICS STORES,8.490048,4.6116208,Secondary,0.0,Nigeria,Dead Whitespace
PIUS COSMETICS STORE,8.4900485,4.6116368,Secondary,0.0,Nigeria,Dead Whitespace
MERCY OF GOD,8.4900584,4.5310251,Secondary,606.4702875,Nigeria,High Performer
QUEEN COSMETICS,8.4900605,4.6115305,Secondary,0.0,Nigeria,Dead Whitespace
MUMMY MALIK,8.4900658,4.6115722,Secondary,0.0,Nigeria,Dead Whitespace
SHARON GOLD,8.4900682,4.611619,Secondary,0.0,Nigeria,Dead Whitespace
IYA AISHAT STORES,8.4900933,4.6114161,Secondary,0.0,Nigeria,Dead Whitespace
"NATURE SAFERS STORES, OFFA RD",8.4901123,4.611416,Secondary,0.0,Nigeria,Dead Whitespace
ROOTMEDIX PHARMACY AND STORES  FLOWER GARDEN,8.4901205,4.6115688,Secondary,0.0,Nigeria,Dead Whitespace
CTC COSMETICS AND STORE,8.4901518,4.6116354,Secondary,0.0,Nigeria,Dead Whitespace
DE ALOPE,8.4901664,4.6114995,Secondary,0.0,Nigeria,Dead Whitespace
GATE PATENT,8.4901972,8.5249563,Secondary,538.8804225,Nigeria,Active
ELEAZA STORES,8.4902185,4.6113886,Secondary,0.0,Nigeria,Dead Whitespace
CHUPET COSMETICS STORE,8.4902185,4.6115185,Secondary,0.0,Nigeria,Dead Whitespace
CHUPET COSMETICS STORE,8.4902221,4.5970872,Secondary,671.31148,Nigeria,High Performer
OZOR COSMETICS & STORES,8.4902279,4.6115594,Secondary,0.0,Nigeria,Dead Whitespace
ALUBARIKA SUPERMARKET,8.4902645,4.6115171,Secondary,0.0,Nigeria,Dead Whitespace
OPEYEMI STORE,8.4902663,4.6115159,Secondary,0.0,Nigeria,Dead Whitespace
ROTAMEDIX PHARMACY AND STORES GENERAL,8.4902822,4.6115204,Secondary,0.0,Nigeria,Dead Whitespace
SETT STORES OKO ERIN,8.4902847,4.6115187,Secondary,0.0,Nigeria,Dead Whitespace
PJD SUPER STORE,8.4902855,4.6115201,Secondary,0.0,Nigeria,Dead Whitespace
JIMCARE,8.490297,4.5590082,Secondary,779.7614055,Nigeria,High Performer
MIMI SUPER STORES,8.4903538,4.6115157,Secondary,0.0,Nigeria,Dead Whitespace
MUMMY MITCHEL COSMETICS,8.4904113,4.6113797,Secondary,0.0,Nigeria,Dead Whitespace
NDOKA COSMETICS STORES,8.4904487,4.6113321,Secondary,456.92794,Nigeria,Low Performer
MARVELOUS COSMETICS,8.4904531,4.6113241,Secondary,0.0,Nigeria,Dead Whitespace
AILAND PHARMACY,8.4905024,4.5590813,Secondary,1004.0350845,Nigeria,High Performer
EXCETURE PHARMACY,8.4905054,4.558964,Secondary,638.950305,Nigeria,High Performer
AUSTIN,8.4905163,4.5589119,Secondary,0.0,Nigeria,Dead Whitespace
UDEME PHARMACY,8.4905209,4.5589297,Secondary,897.519714,Nigeria,High Performer
JPaul Pharm Nig LTD,8.4905218,4.5587882,Primary,0.0,Nigeria,Dead Whitespace
TOSHMEDIX STORES,8.4905564,4.6118125,Secondary,0.0,Nigeria,Dead Whitespace
FRANKLIN,8.490558,4.5588784,Secondary,0.0,Nigeria,Dead Whitespace
TOLANI,8.4905592,4.5588029,Secondary,739.643835,Nigeria,High Performer
AL HAKEEM,8.4905604,4.5416639,Secondary,1104.313581,Nigeria,High Performer
ALVINS,8.4905614,4.5588197,Secondary,0.0,Nigeria,Dead Whitespace
OLUWA SHOLA,8.490566,4.5416187,Secondary,0.0,Nigeria,Dead Whitespace
OLUWASEUN STORES IPATA,8.4905694,4.541599,Secondary,295.79467,Nigeria,Low Performer
Hannu oluwa store,8.4906026,4.5415279,Secondary,136.75102,Nigeria,Low Performer
SAMSON,8.4906783,4.558802,Secondary,0.0,Nigeria,Dead Whitespace
ANTHONY,8.4908878,4.5492485,Secondary,859.4795685,Nigeria,High Performer
AWAL,8.4909151,4.5492054,Secondary,569.6267115,Nigeria,Active
COOL HEALTH,8.4909226,4.5493141,Secondary,793.873815,Nigeria,High Performer
Ayeloja Pharmacy Nig Ltd,8.4909636,4.5492889,Primary,0.0,Nigeria,Dead Whitespace
AYOBAMI,8.4909703,4.5671413,Secondary,692.606922,Nigeria,High Performer
ALFA,8.4909705,4.5492497,Secondary,743.2997985,Nigeria,High Performer
MAMA K,8.4909714,4.5492508,Secondary,178.309782,Nigeria,Low Performer
KING,8.4909715,4.5492456,Secondary,160.72665,Nigeria,Low Performer
ALBARKA,8.4909738,4.5492511,Secondary,768.096378,Nigeria,High Performer
ROTAMEDICS PHARMACY,8.491198729,4.567042217,Secondary,0.0,Nigeria,Dead Whitespace
TOSHANA PHARMACY,8.491210003,4.567026794,Secondary,0.0,Nigeria,Dead Whitespace
MOMROTA PHARMACY,8.491210666,4.567050934,Secondary,0.0,Nigeria,Dead Whitespace
IYA OFFA,8.4914439,4.6140961,Secondary,0.0,Nigeria,Dead Whitespace
LOVIDA PHARMACY,8.49147031,4.566807188,Secondary,0.0,Nigeria,Dead Whitespace
HOLY TRINITY SPECIALIST,8.4917525,8.5205875,Secondary,144.2133,Nigeria,Low Performer
MOSDAN PHARMACY,8.4917747,8.5205614,Secondary,153.74625,Nigeria,Low Performer
ST. DANIEL HOSPITAL,8.4920059,8.5194836,Secondary,282.9834,Nigeria,Low Performer
SAMGOLD PMS,8.4927,8.5291283,Secondary,687.59229,Nigeria,High Performer
NOLLY PATENT STORE,8.4928191,8.518686,Secondary,0.0,Nigeria,Dead Whitespace
AHIS AGRO VENT PHARMACY,8.4929317,8.5244517,Secondary,0.0,Nigeria,Dead Whitespace
ROCCIN PHARMACY,8.49301,8.5245717,Secondary,175.351764,Nigeria,Low Performer
CHIDOX PMS,8.4930217,8.5206717,Secondary,885.04185,Nigeria,High Performer
ALHAJA ABIKE MOTHER CARE,8.493391,4.5475323,Secondary,449.14257,Nigeria,Low Performer
BETTER CARE PHARMACY,8.4934209,8.5156361,Secondary,508.9392,Nigeria,Active
NDAGI PMS,8.4938151,8.5286761,Secondary,760.483038,Nigeria,High Performer
ASK PMS,8.4943385,8.5284267,Secondary,662.109,Nigeria,High Performer
SAM FRANK MEDICINE STORE,8.4945117,8.5285183,Secondary,0.0,Nigeria,Dead Whitespace
PRECYPHARM PHARMACY AND STORES,8.4951247,4.5703166,Secondary,0.0,Nigeria,Dead Whitespace
TOP TEN PHARMACY,8.4952717,8.5168733,Secondary,0.0,Nigeria,Dead Whitespace
IYA IBEJI STORE,8.495565,4.5458101,Secondary,102.30208,Nigeria,Low Performer
DUNAMA PMS,8.4956735,8.5360599,Secondary,847.6809705,Nigeria,High Performer
Akeula store,8.4958049,4.5459801,Secondary,298.08603,Nigeria,Low Performer
ANGEL CARE,8.4959633,8.536915,Secondary,470.9355,Nigeria,Low Performer
HILLARY PMS,8.4962495,8.516333,Secondary,423.3978,Nigeria,Low Performer
LOLLY KAY,8.4964344,4.6204608,Secondary,0.0,Nigeria,Dead Whitespace
ADTOPHINE PHARMACY,8.4965616,8.5163766,Secondary,525.184254,Nigeria,Active
M.M SUPERMARKET,8.4967716,4.62094,Secondary,219.59266,Nigeria,Low Performer
PERFECTION COSMETICS,8.4968272,4.5471803,Secondary,0.0,Nigeria,Dead Whitespace
TOYTOB NIG LTD OJA IYA RD,8.4968447,4.5494234,Secondary,0.0,Nigeria,Dead Whitespace
Iyke Dynamic Pharmacy,8.4968613,8.5144759,Primary,0.0,Nigeria,Dead Whitespace
C. MARK GLOBAL PHARMACY,8.4970625,8.5144894,Secondary,279.7137,Nigeria,Low Performer
NISFLODUS COSMETICS,8.4972051,4.5491643,Secondary,0.0,Nigeria,Dead Whitespace
Mummy lawal,8.4973275,4.548856,Secondary,52.10928,Nigeria,Underperforming
KANYMED PHARMACY,8.4973311,4.5487448,Secondary,0.0,Nigeria,Dead Whitespace
mummy great,8.4973378,4.5488206,Secondary,0.0,Nigeria,Dead Whitespace
ELDER COSMETICS,8.4973966,4.5492835,Secondary,77.31114,Nigeria,Low Performer
Iya wahab,8.4974073,4.5493782,Secondary,88.89411,Nigeria,Low Performer
Oni yangi,8.4974602,4.5486781,Secondary,81.4897,Nigeria,Low Performer
supreme supermarket,8.4976534,4.5856067,Secondary,1021.65658,Nigeria,High Performer
ZIMAPHARM PHARMACY AND STORES,8.4977611,4.621891,Secondary,0.0,Nigeria,Dead Whitespace
OLUWASEUN MALL,8.4978396,4.6219121,Secondary,0.0,Nigeria,Dead Whitespace
TOSHMEDIX STORES,8.4978578,4.6219193,Secondary,0.0,Nigeria,Dead Whitespace
ZANWA MEDICINE STORE,8.4986133,8.511085,Secondary,0.0,Nigeria,Dead Whitespace
AL-MUFFT MED,8.498675,8.526275,Secondary,345.954735,Nigeria,Low Performer
HEALTH WAY PMS,8.4986904,8.5187541,Secondary,142.99845,Nigeria,Low Performer
RICHARD PHARMACY,8.4989196,8.5170603,Secondary,88.9455,Nigeria,Low Performer
Yah Lateef Store,8.4989283,4.55965,Secondary,75.78266,Nigeria,Low Performer
Taofiq store,8.4992714,4.5503673,Secondary,157.60152,Nigeria,Low Performer
lucky provision store,8.4993183,4.561965,Secondary,84.8757,Nigeria,Low Performer
IYA FATTY STORES,8.4993406,4.5955673,Secondary,0.0,Nigeria,Dead Whitespace
PHILIPS PMS,8.4994175,8.5169883,Secondary,152.17965,Nigeria,Low Performer
STAR COSMETICS STORES,8.4994196,4.5442889,Secondary,0.0,Nigeria,Dead Whitespace
moboluwaduro store,8.499432,4.5619366,Secondary,46.36896,Nigeria,Underperforming
BIORAJ PHARMACY,8.4994622,4.5539867,Primary,0.0,Nigeria,Dead Whitespace
RAY LOVE COSMETICS STORE,8.4994838,4.5539978,Secondary,218.0808,Nigeria,Low Performer
BIORAJ STORES,8.4994867,4.5539975,Secondary,0.0,Nigeria,Dead Whitespace
fine beauty,8.4995268,4.5611383,Secondary,131.86298,Nigeria,Low Performer
Harry white cosmetics,8.4996628,4.561273,Secondary,166.96453,Nigeria,Low Performer
best way store,8.4997224,4.5616922,Secondary,229.41243,Nigeria,Low Performer
MEGA COSMETICS,8.4997288,4.5617681,Secondary,100.4013,Nigeria,Low Performer
mummy bushira,8.4997727,4.5615275,Secondary,49.87992,Nigeria,Underperforming
KABAKA COSMETICS,8.4997755,4.5435909,Secondary,0.0,Nigeria,Dead Whitespace
HI MAN COSMETICS AND STORES,8.4999925,4.5609407,Secondary,0.0,Nigeria,Dead Whitespace
Hi man cosmetics,8.5000141,4.5606695,Secondary,368.29503,Nigeria,Low Performer
Farabass stores,8.5003295,4.5530312,Secondary,122.96331,Nigeria,Low Performer
MUMMY YETUNDE COSMETICS,8.5004073,4.5772671,Secondary,0.0,Nigeria,Dead Whitespace
BIATIMOLUWASI,8.5004298,4.5542687,Secondary,614.154387,Nigeria,High Performer
MUFLI,8.5004814,4.5541866,Secondary,612.3622785,Nigeria,High Performer
BASIR,8.5004893,4.5541927,Secondary,1098.4517145,Nigeria,High Performer
SODANGI PHARMACY,8.5005846,8.5258552,Secondary,1026.23535,Nigeria,High Performer
GOLD,8.500597,4.5543726,Secondary,700.942851,Nigeria,High Performer
jik-med,8.5006066,4.5550979,Secondary,358.34178,Nigeria,Low Performer
PEJU,8.5006231,4.5551133,Secondary,810.247137,Nigeria,High Performer
CORPORATE PHARM,8.5006584,4.555121,Secondary,588.882105,Nigeria,High Performer
ROSCO,8.5006747,4.5550996,Secondary,614.2453065,Nigeria,High Performer
TOHEEB,8.5006785,4.5551236,Secondary,796.7151885,Nigeria,High Performer
SURAJ,8.5007592,4.555134,Secondary,491.296512,Nigeria,Low Performer
EMMANUEL MEDICINE STORE,8.5008383,8.5102517,Secondary,0.0,Nigeria,Dead Whitespace
FMC PHYSIOTHERAPY,8.5009847,8.5227381,Secondary,322.855134,Nigeria,Low Performer
MUM JOSHUA,8.5013816,3.4248513,Secondary,844.10655,Nigeria,High Performer
ALOPEL PHARMACY,8.5014585,4.5563797,Secondary,689.755794,Nigeria,High Performer
SAMMY,8.5014665,4.5562871,Secondary,592.0770555,Nigeria,High Performer
Rasmut Trading Store Nig Ltd,8.5015366,4.5564825,Primary,0.0,Nigeria,Dead Whitespace
ASEGUN,8.5015693,3.4257007,Secondary,1001.06685,Nigeria,High Performer
GBENGA ALAGBE PHARMACY,8.5015713,4.5581567,Secondary,806.86956,Nigeria,High Performer
MOBOLAJI,8.5015867,4.5582365,Secondary,0.0,Nigeria,Dead Whitespace
GOD'S GRACE,8.5015943,3.4256948,Secondary,809.17095,Nigeria,High Performer
ASAAMADIYA PHARMACY,8.5016025,4.5577241,Secondary,0.0,Nigeria,Dead Whitespace
TOLUWANI,8.5016103,4.5581261,Secondary,663.039951,Nigeria,High Performer
GRAMOS PHARMACY,8.5016192,4.5582043,Secondary,0.0,Nigeria,Dead Whitespace
DEMOL PHARMACY,8.5016496,4.5573222,Secondary,768.838686,Nigeria,High Performer
MURIT PHARMACY,8.5016539,4.5581795,Secondary,0.0,Nigeria,Dead Whitespace
YA SAMAD,8.501658,4.5581741,Secondary,634.7403615,Nigeria,High Performer
JIMI OLAREWAJU,8.5016631,4.558122,Secondary,677.4421185,Nigeria,High Performer
AYO PHARMACY,8.5016656,4.5581855,Secondary,1044.537963,Nigeria,High Performer
TOPE,8.5018553,3.4230661,Secondary,347.03655,Nigeria,Low Performer
MUMMY ALIA,8.5018669,3.4230769,Secondary,828.7881,Nigeria,High Performer
MUM FELIX,8.5024913,3.4197781,Secondary,851.3316,Nigeria,High Performer
OORE-OFE,8.5026554,3.4203116,Secondary,839.319495,Nigeria,High Performer
EMMANUEL MEDICINE STORE,8.5034067,8.5262283,Secondary,261.890055,Nigeria,Low Performer
SHINA,8.5034168,3.4196607,Secondary,621.1086,Nigeria,High Performer
TEMITOPE,8.5034601,3.4197045,Secondary,876.8865,Nigeria,High Performer
MUMMY ASIAT,8.5034801,3.4197088,Secondary,730.9932,Nigeria,High Performer
OLAWUNMI,8.5036777,3.4213318,Secondary,724.44015,Nigeria,High Performer
KANAYOCHUKWU PMD,8.5038433,8.5085867,Secondary,663.9633,Nigeria,High Performer
ENDURANCE,8.503913,3.4226789,Secondary,1028.71125,Nigeria,High Performer
MUMMY DARE,8.5039419,3.4226817,Secondary,828.7692,Nigeria,High Performer
Horse Power Pharm Ltd,8.5043845,8.5194154,Primary,0.0,Nigeria,Dead Whitespace
ATAWARU PHARMACY,8.5053411,8.50853,Secondary,0.0,Nigeria,Dead Whitespace
